Time [s],Channel 0,Channel 1,resp_gpio10,ce,csn,sck,miso,mosi
0.055473500,1,1,0,1,1,0,0,0
0.055567667,1,1,0,1,0,0,0,0
0.055584917,1,1,0,1,0,1,0,0
0.055585000,1,1,0,1,0,0,0,0
0.055585167,1,1,0,1,0,1,0,0
0.055585250,1,1,0,1,0,0,0,0
0.055585417,1,1,0,1,0,1,0,0
0.055585500,1,1,0,1,0,0,0,1
0.055585667,1,1,0,1,0,1,0,1
0.055585750,1,1,0,1,0,0,0,0
0.055585833,1,1,0,1,0,0,1,0
0.055585917,1,1,0,1,0,1,1,0
0.055586000,1,1,0,1,0,0,1,1
0.055586167,1,1,0,1,0,1,1,1
0.055586333,1,1,0,1,0,0,1,1
0.055586417,1,1,0,1,0,1,1,1
0.055586583,1,1,0,1,0,0,0,1
0.055586667,1,1,0,1,0,1,0,1
0.055586833,1,1,0,1,0,0,0,0
0.055597333,1,1,0,1,0,1,0,0
0.055597500,1,1,0,1,0,0,0,0
0.055597583,1,1,0,1,0,1,0,0
0.055597750,1,1,0,1,0,0,0,0
0.055597833,1,1,0,1,0,1,0,0
0.055598000,1,1,0,1,0,0,1,0
0.055598083,1,1,0,1,0,1,1,0
0.055598250,1,1,0,1,0,0,0,0
0.055598417,1,1,0,1,0,1,0,0
0.055598500,1,1,0,1,0,0,0,0
0.055598667,1,1,0,1,0,1,0,0
0.055598750,1,1,0,1,0,0,0,0
0.055598917,1,1,0,1,0,1,0,0
0.055599000,1,1,0,1,0,0,1,0
0.055599167,1,1,0,1,0,1,1,0
0.055599250,1,1,0,1,0,0,1,0
0.055599333,1,1,0,1,0,0,0,0
0.055605750,1,1,0,1,1,0,0,0
0.055693083,1,1,0,1,0,0,0,0
0.055708250,1,1,0,1,0,1,0,0
0.055708417,1,1,0,1,0,0,0,0
0.055708500,1,1,0,1,0,1,0,0
0.055708667,1,1,0,1,0,0,0,0
0.055708750,1,1,0,1,0,1,0,0
0.055708917,1,1,0,1,0,0,0,1
0.055709083,1,1,0,1,0,1,0,1
0.055709167,1,1,0,1,0,0,1,0
0.055709333,1,1,0,1,0,1,1,0
0.055709417,1,1,0,1,0,0,1,1
0.055709583,1,1,0,1,0,1,1,1
0.055709667,1,1,0,1,0,0,1,1
0.055709833,1,1,0,1,0,1,1,1
0.055709917,1,1,0,1,0,0,1,1
0.055710000,1,1,0,1,0,0,0,1
0.055710083,1,1,0,1,0,1,0,1
0.055710167,1,1,0,1,0,0,0,0
0.055719917,1,1,0,1,0,1,0,0
0.055720083,1,1,0,1,0,0,0,0
0.055720167,1,1,0,1,0,1,0,0
0.055720333,1,1,0,1,0,0,0,0
0.055720417,1,1,0,1,0,1,0,0
0.055720583,1,1,0,1,0,0,1,0
0.055720667,1,1,0,1,0,1,1,0
0.055720833,1,1,0,1,0,0,0,0
0.055720917,1,1,0,1,0,1,0,0
0.055721083,1,1,0,1,0,0,0,0
0.055721167,1,1,0,1,0,1,0,0
0.055721333,1,1,0,1,0,0,0,0
0.055721500,1,1,0,1,0,1,0,0
0.055721583,1,1,0,1,0,0,1,0
0.055721750,1,1,0,1,0,1,1,0
0.055721833,1,1,0,1,0,0,0,0
0.055727917,1,1,0,1,1,0,0,0
0.055816833,1,1,0,1,0,0,0,0
0.055835250,1,1,0,1,0,1,0,0
0.055835417,1,1,0,1,0,0,0,0
0.055835500,1,1,0,1,0,1,0,0
0.055835667,1,1,0,1,0,0,0,0
0.055835750,1,1,0,1,0,1,0,0
0.055835917,1,1,0,1,0,0,0,1
0.055836000,1,1,0,1,0,1,0,1
0.055836167,1,1,0,1,0,0,1,0
0.055836250,1,1,0,1,0,1,1,0
0.055836417,1,1,0,1,0,0,1,1
0.055836583,1,1,0,1,0,1,1,1
0.055836667,1,1,0,1,0,0,1,1
0.055836833,1,1,0,1,0,1,1,1
0.055836917,1,1,0,1,0,0,0,1
0.055837083,1,1,0,1,0,1,0,1
0.055837167,1,1,0,1,0,0,0,0
0.055848500,1,1,0,1,0,1,0,0
0.055848667,1,1,0,1,0,0,0,0
0.055848833,1,1,0,1,0,1,0,0
0.055848917,1,1,0,1,0,0,0,0
0.055849083,1,1,0,1,0,1,0,0
0.055849167,1,1,0,1,0,0,1,0
0.055849333,1,1,0,1,0,1,1,0
0.055849417,1,1,0,1,0,0,0,0
0.055849583,1,1,0,1,0,1,0,0
0.055849667,1,1,0,1,0,0,0,0
0.055849833,1,1,0,1,0,1,0,0
0.055849917,1,1,0,1,0,0,0,0
0.055850083,1,1,0,1,0,1,0,0
0.055850167,1,1,0,1,0,0,0,0
0.055850250,1,1,0,1,0,0,1,0
0.055850333,1,1,0,1,0,1,1,0
0.055850500,1,1,0,1,0,0,0,0
0.055857417,1,1,0,1,1,0,0,0
0.055947500,1,1,0,1,0,0,0,0
0.055965500,1,1,0,1,0,1,0,0
0.055965583,1,1,0,1,0,0,0,0
0.055965750,1,1,0,1,0,1,0,0
0.055965833,1,1,0,1,0,0,0,0
0.055966000,1,1,0,1,0,1,0,0
0.055966083,1,1,0,1,0,0,0,1
0.055966250,1,1,0,1,0,1,0,1
0.055966333,1,1,0,1,0,0,0,0
0.055966417,1,1,0,1,0,0,1,0
0.055966500,1,1,0,1,0,1,1,0
0.055966583,1,1,0,1,0,0,1,1
0.055966750,1,1,0,1,0,1,1,1
0.055966917,1,1,0,1,0,0,1,1
0.055967000,1,1,0,1,0,1,1,1
0.055967167,1,1,0,1,0,0,0,1
0.055967250,1,1,0,1,0,1,0,1
0.055967417,1,1,0,1,0,0,0,0
0.055979583,1,1,0,1,0,1,0,0
0.055979667,1,1,0,1,0,0,0,0
0.055979833,1,1,0,1,0,1,0,0
0.055979917,1,1,0,1,0,0,0,0
0.055980083,1,1,0,1,0,1,0,0
0.055980167,1,1,0,1,0,0,0,0
0.055980250,1,1,0,1,0,0,1,0
0.055980333,1,1,0,1,0,1,1,0
0.055980417,1,1,0,1,0,0,1,0
0.055980500,1,1,0,1,0,0,0,0
0.055980583,1,1,0,1,0,1,0,0
0.055980750,1,1,0,1,0,0,0,0
0.055980833,1,1,0,1,0,1,0,0
0.055981000,1,1,0,1,0,0,0,0
0.055981083,1,1,0,1,0,1,0,0
0.055981250,1,1,0,1,0,0,1,0
0.055981333,1,1,0,1,0,1,1,0
0.055981500,1,1,0,1,0,0,0,0
0.055991583,1,1,0,1,1,0,0,0
0.056079333,1,1,0,1,0,0,0,0
0.056097750,1,1,0,1,0,1,0,0
0.056097833,1,1,0,1,0,0,0,0
0.056098000,1,1,0,1,0,1,0,0
0.056098167,1,1,0,1,0,0,0,0
0.056098250,1,1,0,1,0,1,0,0
0.056098417,1,1,0,1,0,0,0,1
0.056098500,1,1,0,1,0,1,0,1
0.056098667,1,1,0,1,0,0,1,0
0.056098750,1,1,0,1,0,1,1,0
0.056098917,1,1,0,1,0,0,1,1
0.056099000,1,1,0,1,0,1,1,1
0.056099167,1,1,0,1,0,0,1,1
0.056099250,1,1,0,1,0,1,1,1
0.056099417,1,1,0,1,0,0,0,1
0.056099500,1,1,0,1,0,1,0,1
0.056099667,1,1,0,1,0,0,0,0
0.056111833,1,1,0,1,0,1,0,0
0.056111917,1,1,0,1,0,0,0,0
0.056112083,1,1,0,1,0,1,0,0
0.056112250,1,1,0,1,0,0,0,0
0.056112333,1,1,0,1,0,1,0,0
0.056112500,1,1,0,1,0,0,1,0
0.056112583,1,1,0,1,0,1,1,0
0.056112750,1,1,0,1,0,0,0,0
0.056112833,1,1,0,1,0,1,0,0
0.056113000,1,1,0,1,0,0,0,0
0.056113083,1,1,0,1,0,1,0,0
0.056113250,1,1,0,1,0,0,0,0
0.056113333,1,1,0,1,0,1,0,0
0.056113500,1,1,0,1,0,0,1,0
0.056113583,1,1,0,1,0,1,1,0
0.056113750,1,1,0,1,0,0,0,0
0.056120667,1,1,0,1,1,0,0,0
0.056211583,1,1,0,1,0,0,0,0
0.056227583,1,1,0,1,0,1,0,0
0.056227667,1,1,0,1,0,0,0,0
0.056227833,1,1,0,1,0,1,0,0
0.056227917,1,1,0,1,0,0,0,0
0.056228083,1,1,0,1,0,1,0,0
0.056228167,1,1,0,1,0,0,0,1
0.056228333,1,1,0,1,0,1,0,1
0.056228417,1,1,0,1,0,1,0,0
0.056228500,1,1,0,1,0,0,1,0
0.056228583,1,1,0,1,0,1,1,0
0.056228750,1,1,0,1,0,0,1,1
0.056228833,1,1,0,1,0,1,1,1
0.056229000,1,1,0,1,0,0,1,1
0.056229083,1,1,0,1,0,1,1,1
0.056229250,1,1,0,1,0,0,0,1
0.056229333,1,1,0,1,0,1,0,1
0.056229500,1,1,0,1,0,0,0,0
0.056240417,1,1,0,1,0,1,0,0
0.056240583,1,1,0,1,0,0,0,0
0.056240667,1,1,0,1,0,1,0,0
0.056240833,1,1,0,1,0,0,0,0
0.056240917,1,1,0,1,0,1,0,0
0.056241083,1,1,0,1,0,0,1,0
0.056241167,1,1,0,1,0,1,1,0
0.056241333,1,1,0,1,0,0,0,0
0.056241417,1,1,0,1,0,1,0,0
0.056241583,1,1,0,1,0,0,0,0
0.056241750,1,1,0,1,0,1,0,0
0.056241833,1,1,0,1,0,0,0,0
0.056242000,1,1,0,1,0,1,0,0
0.056242083,1,1,0,1,0,0,1,0
0.056242250,1,1,0,1,0,1,1,0
0.056242333,1,1,0,1,0,0,0,0
0.056249250,1,1,0,1,1,0,0,0
0.056342250,1,1,0,1,0,0,0,0
0.056358667,1,1,0,1,0,1,0,0
0.056358833,1,1,0,1,0,0,0,0
0.056358917,1,1,0,1,0,1,0,0
0.056359083,1,1,0,1,0,0,0,0
0.056359167,1,1,0,1,0,1,0,0
0.056359333,1,1,0,1,0,0,0,1
0.056359417,1,1,0,1,0,1,0,1
0.056359583,1,1,0,1,0,0,1,0
0.056359667,1,1,0,1,0,1,1,0
0.056359833,1,1,0,1,0,0,1,1
0.056359917,1,1,0,1,0,1,1,1
0.056360083,1,1,0,1,0,0,1,1
0.056360167,1,1,0,1,0,1,1,1
0.056360333,1,1,0,1,0,0,0,1
0.056360417,1,1,0,1,0,1,0,1
0.056360583,1,1,0,1,0,0,0,0
0.056371167,1,1,0,1,0,1,0,0
0.056371250,1,1,0,1,0,0,0,0
0.056371417,1,1,0,1,0,1,0,0
0.056371500,1,1,0,1,0,0,0,0
0.056371667,1,1,0,1,0,1,0,0
0.056371750,1,1,0,1,0,0,1,0
0.056371917,1,1,0,1,0,1,1,0
0.056372000,1,1,0,1,0,0,1,0
0.056372083,1,1,0,1,0,0,0,0
0.056372167,1,1,0,1,0,1,0,0
0.056372250,1,1,0,1,0,0,0,0
0.056372417,1,1,0,1,0,1,0,0
0.056372500,1,1,0,1,0,0,0,0
0.056372667,1,1,0,1,0,1,0,0
0.056372750,1,1,0,1,0,0,0,0
0.056372833,1,1,0,1,0,0,1,0
0.056372917,1,1,0,1,0,1,1,0
0.056373083,1,1,0,1,0,0,0,0
0.056379167,1,1,0,1,1,0,0,0
0.056468500,1,1,0,1,0,0,0,0
0.056485250,1,1,0,1,0,1,0,0
0.056485333,1,1,0,1,0,0,0,0
0.056485500,1,1,0,1,0,1,0,0
0.056485667,1,1,0,1,0,0,0,0
0.056485750,1,1,0,1,0,1,0,0
0.056485917,1,1,0,1,0,0,0,1
0.056486000,1,1,0,1,0,1,0,1
0.056486167,1,1,0,1,0,0,1,0
0.056486250,1,1,0,1,0,1,1,0
0.056486417,1,1,0,1,0,0,1,1
0.056486500,1,1,0,1,0,1,1,1
0.056486667,1,1,0,1,0,0,1,1
0.056486750,1,1,0,1,0,1,1,1
0.056486917,1,1,0,1,0,0,0,1
0.056487000,1,1,0,1,0,1,0,1
0.056487167,1,1,0,1,0,0,0,0
0.056499333,1,1,0,1,0,1,0,0
0.056499417,1,1,0,1,0,0,0,0
0.056499583,1,1,0,1,0,1,0,0
0.056499667,1,1,0,1,0,0,0,0
0.056499833,1,1,0,1,0,1,0,0
0.056500000,1,1,0,1,0,0,1,0
0.056500083,1,1,0,1,0,1,1,0
0.056500250,1,1,0,1,0,0,0,0
0.056500333,1,1,0,1,0,1,0,0
0.056500500,1,1,0,1,0,0,0,0
0.056500583,1,1,0,1,0,1,0,0
0.056500750,1,1,0,1,0,0,0,0
0.056500833,1,1,0,1,0,1,0,0
0.056501000,1,1,0,1,0,0,1,0
0.056501083,1,1,0,1,0,1,1,0
0.056501250,1,1,0,1,0,0,0,0
0.056508917,1,1,0,1,1,0,0,0
0.056603083,1,1,0,1,0,0,0,0
0.056622333,1,1,0,1,0,1,0,0
0.056622417,1,1,0,1,0,0,0,0
0.056622583,1,1,0,1,0,1,0,0
0.056622667,1,1,0,1,0,0,0,0
0.056622833,1,1,0,1,0,1,0,0
0.056622917,1,1,0,1,0,0,0,1
0.056623083,1,1,0,1,0,1,0,1
0.056623167,1,1,0,1,0,0,0,0
0.056623250,1,1,0,1,0,0,1,0
0.056623333,1,1,0,1,0,1,1,0
0.056623417,1,1,0,1,0,0,1,1
0.056623583,1,1,0,1,0,1,1,1
0.056623750,1,1,0,1,0,0,1,1
0.056623833,1,1,0,1,0,1,1,1
0.056624000,1,1,0,1,0,0,0,1
0.056624083,1,1,0,1,0,1,0,1
0.056624250,1,1,0,1,0,0,0,0
0.056634333,1,1,0,1,0,1,0,0
0.056634500,1,1,0,1,0,0,0,0
0.056634583,1,1,0,1,0,1,0,0
0.056634750,1,1,0,1,0,0,0,0
0.056634833,1,1,0,1,0,1,0,0
0.056635000,1,1,0,1,0,0,1,0
0.056635167,1,1,0,1,0,1,1,0
0.056635250,1,1,0,1,0,0,0,0
0.056635417,1,1,0,1,0,1,0,0
0.056635500,1,1,0,1,0,0,0,0
0.056635667,1,1,0,1,0,1,0,0
0.056635750,1,1,0,1,0,0,0,0
0.056635917,1,1,0,1,0,1,0,0
0.056636000,1,1,0,1,0,0,0,0
0.056636083,1,1,0,1,0,0,1,0
0.056636167,1,1,0,1,0,1,1,0
0.056636250,1,1,0,1,0,0,1,0
0.056636333,1,1,0,1,0,0,0,0
0.056643583,1,1,0,1,1,0,0,0
0.056734500,1,1,0,1,0,0,0,0
0.056751750,1,1,0,1,0,1,0,0
0.056751833,1,1,0,1,0,0,0,0
0.056752000,1,1,0,1,0,1,0,0
0.056752083,1,1,0,1,0,0,0,0
0.056752250,1,1,0,1,0,1,0,0
0.056752333,1,1,0,1,0,0,0,1
0.056752500,1,1,0,1,0,1,0,1
0.056752583,1,1,0,1,0,0,0,0
0.056752667,1,1,0,1,0,0,1,0
0.056752750,1,1,0,1,0,1,1,0
0.056752917,1,1,0,1,0,0,1,1
0.056753000,1,1,0,1,0,1,1,1
0.056753167,1,1,0,1,0,0,1,1
0.056753250,1,1,0,1,0,1,1,1
0.056753417,1,1,0,1,0,0,0,1
0.056753500,1,1,0,1,0,1,0,1
0.056753667,1,1,0,1,0,0,0,0
0.056764583,1,1,0,1,0,1,0,0
0.056764750,1,1,0,1,0,0,0,0
0.056764833,1,1,0,1,0,1,0,0
0.056765000,1,1,0,1,0,0,0,0
0.056765083,1,1,0,1,0,1,0,0
0.056765250,1,1,0,1,0,0,1,0
0.056765333,1,1,0,1,0,1,1,0
0.056765500,1,1,0,1,0,0,0,0
0.056765583,1,1,0,1,0,1,0,0
0.056765750,1,1,0,1,0,0,0,0
0.056765917,1,1,0,1,0,1,0,0
0.056766000,1,1,0,1,0,0,0,0
0.056766167,1,1,0,1,0,1,0,0
0.056766250,1,1,0,1,0,0,1,0
0.056766417,1,1,0,1,0,1,1,0
0.056766500,1,1,0,1,0,0,0,0
0.056773833,1,1,0,1,1,0,0,0
0.056862750,1,1,0,1,0,0,0,0
0.056878333,1,1,0,1,0,1,0,0
0.056878417,1,1,0,1,0,0,0,0
0.056878583,1,1,0,1,0,1,0,0
0.056878667,1,1,0,1,0,0,0,0
0.056878833,1,1,0,1,0,1,0,0
0.056878917,1,1,0,1,0,0,0,1
0.056879083,1,1,0,1,0,1,0,1
0.056879250,1,1,0,1,0,0,1,0
0.056879333,1,1,0,1,0,1,1,0
0.056879500,1,1,0,1,0,0,1,1
0.056879583,1,1,0,1,0,1,1,1
0.056879750,1,1,0,1,0,0,1,1
0.056879833,1,1,0,1,0,1,1,1
0.056880000,1,1,0,1,0,0,0,1
0.056880083,1,1,0,1,0,1,0,1
0.056880250,1,1,0,1,0,0,0,0
0.056890750,1,1,0,1,0,1,0,0
0.056890917,1,1,0,1,0,0,0,0
0.056891000,1,1,0,1,0,1,0,0
0.056891167,1,1,0,1,0,0,0,0
0.056891333,1,1,0,1,0,1,0,0
0.056891417,1,1,0,1,0,0,1,0
0.056891583,1,1,0,1,0,1,1,0
0.056891667,1,1,0,1,0,0,0,0
0.056891833,1,1,0,1,0,1,0,0
0.056891917,1,1,0,1,0,0,0,0
0.056892083,1,1,0,1,0,1,0,0
0.056892167,1,1,0,1,0,0,0,0
0.056892333,1,1,0,1,0,1,0,0
0.056892417,1,1,0,1,0,0,0,0
0.056892500,1,1,0,1,0,0,1,0
0.056892583,1,1,0,1,0,1,1,0
0.056892667,1,1,0,1,0,0,1,0
0.056892750,1,1,0,1,0,0,0,0
0.056899250,1,1,0,1,1,0,0,0
0.056990167,1,1,0,1,0,0,0,0
0.057008583,1,1,0,1,0,1,0,0
0.057008667,1,1,0,1,0,0,0,0
0.057008833,1,1,0,1,0,1,0,0
0.057008917,1,1,0,1,0,0,0,0
0.057009083,1,1,0,1,0,1,0,0
0.057009167,1,1,0,1,0,0,0,1
0.057009333,1,1,0,1,0,1,0,1
0.057009417,1,1,0,1,0,0,0,0
0.057009500,1,1,0,1,0,0,1,0
0.057009583,1,1,0,1,0,1,1,0
0.057009667,1,1,0,1,0,0,1,1
0.057009833,1,1,0,1,0,1,1,1
0.057010000,1,1,0,1,0,0,1,1
0.057010083,1,1,0,1,0,1,1,1
0.057010250,1,1,0,1,0,0,0,1
0.057010333,1,1,0,1,0,1,0,1
0.057010500,1,1,0,1,0,0,0,0
0.057021000,1,1,0,1,0,1,0,0
0.057021167,1,1,0,1,0,0,0,0
0.057021250,1,1,0,1,0,1,0,0
0.057021417,1,1,0,1,0,0,0,0
0.057021500,1,1,0,1,0,1,0,0
0.057021667,1,1,0,1,0,0,1,0
0.057021750,1,1,0,1,0,1,1,0
0.057021917,1,1,0,1,0,0,0,0
0.057022000,1,1,0,1,0,1,0,0
0.057022167,1,1,0,1,0,0,0,0
0.057022333,1,1,0,1,0,1,0,0
0.057022417,1,1,0,1,0,0,0,0
0.057022583,1,1,0,1,0,1,0,0
0.057022667,1,1,0,1,0,0,1,0
0.057022833,1,1,0,1,0,1,1,0
0.057022917,1,1,0,1,0,0,0,0
0.057030250,1,1,0,1,1,0,0,0
0.057121167,1,1,0,1,0,0,0,0
0.057140333,1,1,0,1,0,1,0,0
0.057140500,1,1,0,1,0,0,0,0
0.057140667,1,1,0,1,0,1,0,0
0.057140750,1,1,0,1,0,0,0,0
0.057140917,1,1,0,1,0,1,0,0
0.057141000,1,1,0,1,0,0,0,1
0.057141167,1,1,0,1,0,1,0,1
0.057141250,1,1,0,1,0,0,1,0
0.057141417,1,1,0,1,0,1,1,0
0.057141500,1,1,0,1,0,0,1,1
0.057141667,1,1,0,1,0,1,1,1
0.057141750,1,1,0,1,0,0,1,1
0.057141917,1,1,0,1,0,1,1,1
0.057142000,1,1,0,1,0,0,1,1
0.057142083,1,1,0,1,0,0,0,1
0.057142167,1,1,0,1,0,1,0,1
0.057142333,1,1,0,1,0,0,0,0
0.057154833,1,1,0,1,0,1,0,0
0.057155000,1,1,0,1,0,0,0,0
0.057155083,1,1,0,1,0,1,0,0
0.057155250,1,1,0,1,0,0,0,0
0.057155333,1,1,0,1,0,1,0,0
0.057155500,1,1,0,1,0,0,1,0
0.057155583,1,1,0,1,0,1,1,0
0.057155750,1,1,0,1,0,0,0,0
0.057155917,1,1,0,1,0,1,0,0
0.057156000,1,1,0,1,0,0,0,0
0.057156167,1,1,0,1,0,1,0,0
0.057156250,1,1,0,1,0,0,0,0
0.057156417,1,1,0,1,0,1,0,0
0.057156500,1,1,0,1,0,0,1,0
0.057156667,1,1,0,1,0,1,1,0
0.057156750,1,1,0,1,0,0,1,0
0.057156833,1,1,0,1,0,0,0,0
0.057166917,1,1,0,1,1,0,0,0
0.057258250,1,1,0,1,0,0,0,0
0.057275417,1,1,0,1,0,1,0,0
0.057275583,1,1,0,1,0,0,0,0
0.057275667,1,1,0,1,0,1,0,0
0.057275833,1,1,0,1,0,0,0,0
0.057275917,1,1,0,1,0,1,0,0
0.057276083,1,1,0,1,0,0,0,1
0.057276250,1,1,0,1,0,1,0,1
0.057276333,1,1,0,1,0,0,1,0
0.057276500,1,1,0,1,0,1,1,0
0.057276583,1,1,0,1,0,0,1,1
0.057276750,1,1,0,1,0,1,1,1
0.057276833,1,1,0,1,0,0,1,1
0.057277000,1,1,0,1,0,1,1,1
0.057277083,1,1,0,1,0,0,1,1
0.057277167,1,1,0,1,0,0,0,1
0.057277250,1,1,0,1,0,1,0,1
0.057277333,1,1,0,1,0,0,0,0
0.057287083,1,1,0,1,0,1,0,0
0.057287250,1,1,0,1,0,0,0,0
0.057287333,1,1,0,1,0,1,0,0
0.057287500,1,1,0,1,0,0,0,0
0.057287583,1,1,0,1,0,1,0,0
0.057287750,1,1,0,1,0,0,1,0
0.057287833,1,1,0,1,0,1,1,0
0.057288000,1,1,0,1,0,0,0,0
0.057288083,1,1,0,1,0,1,0,0
0.057288250,1,1,0,1,0,0,0,0
0.057288333,1,1,0,1,0,1,0,0
0.057288500,1,1,0,1,0,0,0,0
0.057288667,1,1,0,1,0,1,0,0
0.057288750,1,1,0,1,0,0,1,0
0.057288917,1,1,0,1,0,1,1,0
0.057289000,1,1,0,1,0,0,0,0
0.057295917,1,1,0,1,1,0,0,0
0.057385667,1,1,0,1,0,0,0,0
0.057399667,1,1,0,1,0,1,0,0
0.057399750,1,1,0,1,0,0,0,0
0.057399917,1,1,0,1,0,1,0,0
0.057400000,1,1,0,1,0,0,0,0
0.057400167,1,1,0,1,0,1,0,0
0.057400250,1,1,0,1,0,0,0,1
0.057400417,1,1,0,1,0,1,0,1
0.057400500,1,1,0,1,0,0,0,0
0.057400583,1,1,0,1,0,0,1,0
0.057400667,1,1,0,1,0,1,1,0
0.057400833,1,1,0,1,0,0,1,1
0.057400917,1,1,0,1,0,1,1,1
0.057401083,1,1,0,1,0,0,1,1
0.057401167,1,1,0,1,0,1,1,1
0.057401333,1,1,0,1,0,0,0,1
0.057401417,1,1,0,1,0,1,0,1
0.057401583,1,1,0,1,0,0,0,0
0.057411250,1,1,0,1,0,1,0,0
0.057411417,1,1,0,1,0,0,0,0
0.057411583,1,1,0,1,0,1,0,0
0.057411667,1,1,0,1,0,0,0,0
0.057411833,1,1,0,1,0,1,0,0
0.057411917,1,1,0,1,0,0,1,0
0.057412083,1,1,0,1,0,1,1,0
0.057412167,1,1,0,1,0,0,0,0
0.057412333,1,1,0,1,0,1,0,0
0.057412417,1,1,0,1,0,0,0,0
0.057412583,1,1,0,1,0,1,0,0
0.057412667,1,1,0,1,0,0,0,0
0.057412833,1,1,0,1,0,1,0,0
0.057412917,1,1,0,1,0,0,0,0
0.057413000,1,1,0,1,0,0,1,0
0.057413083,1,1,0,1,0,1,1,0
0.057413250,1,1,0,1,0,0,0,0
0.057419333,1,1,0,1,1,0,0,0
0.057511833,1,1,0,1,0,0,0,0
0.057532250,1,1,0,1,0,1,0,0
0.057532417,1,1,0,1,0,0,0,0
0.057532500,1,1,0,1,0,1,0,0
0.057532667,1,1,0,1,0,0,0,0
0.057532750,1,1,0,1,0,1,0,0
0.057532917,1,1,0,1,0,0,0,1
0.057533000,1,1,0,1,0,1,0,1
0.057533167,1,1,0,1,0,0,1,0
0.057533250,1,1,0,1,0,1,1,0
0.057533417,1,1,0,1,0,0,1,1
0.057533500,1,1,0,1,0,1,1,1
0.057533667,1,1,0,1,0,0,1,1
0.057533750,1,1,0,1,0,1,1,1
0.057533917,1,1,0,1,0,0,0,1
0.057534083,1,1,0,1,0,1,0,1
0.057534167,1,1,0,1,0,0,0,0
0.057544750,1,1,0,1,0,1,0,0
0.057544833,1,1,0,1,0,0,0,0
0.057545000,1,1,0,1,0,1,0,0
0.057545083,1,1,0,1,0,0,0,0
0.057545250,1,1,0,1,0,1,0,0
0.057545333,1,1,0,1,0,0,1,0
0.057545500,1,1,0,1,0,1,1,0
0.057545583,1,1,0,1,0,0,1,0
0.057545667,1,1,0,1,0,0,0,0
0.057545750,1,1,0,1,0,1,0,0
0.057545833,1,1,0,1,0,0,0,0
0.057546000,1,1,0,1,0,1,0,0
0.057546083,1,1,0,1,0,0,0,0
0.057546250,1,1,0,1,0,1,0,0
0.057546333,1,1,0,1,0,0,0,0
0.057546417,1,1,0,1,0,0,1,0
0.057546500,1,1,0,1,0,1,1,0
0.057546667,1,1,0,1,0,0,0,0
0.057554750,1,1,0,1,1,0,0,0
0.057644083,1,1,0,1,0,0,0,0
0.057661667,1,1,0,1,0,1,0,0
0.057661833,1,1,0,1,0,0,0,0
0.057661917,1,1,0,1,0,1,0,0
0.057662083,1,1,0,1,0,0,0,0
0.057662167,1,1,0,1,0,1,0,0
0.057662333,1,1,0,1,0,0,0,1
0.057662417,1,1,0,1,0,1,0,1
0.057662583,1,1,0,1,0,0,1,0
0.057662667,1,1,0,1,0,1,1,0
0.057662833,1,1,0,1,0,0,1,1
0.057662917,1,1,0,1,0,1,1,1
0.057663083,1,1,0,1,0,0,1,1
0.057663250,1,1,0,1,0,1,1,1
0.057663333,1,1,0,1,0,0,0,1
0.057663500,1,1,0,1,0,1,0,1
0.057663583,1,1,0,1,0,0,0,0
0.057675333,1,1,0,1,0,1,0,0
0.057675500,1,1,0,1,0,0,0,0
0.057675583,1,1,0,1,0,1,0,0
0.057675750,1,1,0,1,0,0,0,0
0.057675833,1,1,0,1,0,1,0,0
0.057676000,1,1,0,1,0,0,1,0
0.057676083,1,1,0,1,0,1,1,0
0.057676250,1,1,0,1,0,0,0,0
0.057676417,1,1,0,1,0,1,0,0
0.057676500,1,1,0,1,0,0,0,0
0.057676667,1,1,0,1,0,1,0,0
0.057676750,1,1,0,1,0,0,0,0
0.057676917,1,1,0,1,0,1,0,0
0.057677000,1,1,0,1,0,0,1,0
0.057677167,1,1,0,1,0,1,1,0
0.057677250,1,1,0,1,0,0,1,0
0.057677333,1,1,0,1,0,0,0,0
0.057683750,1,1,0,1,1,0,0,0
0.057772667,1,1,0,1,0,0,0,0
0.057789500,1,1,0,1,0,1,0,0
0.057789667,1,1,0,1,0,0,0,0
0.057789750,1,1,0,1,0,1,0,0
0.057789917,1,1,0,1,0,0,0,0
0.057790000,1,1,0,1,0,1,0,0
0.057790167,1,1,0,1,0,0,0,1
0.057790250,1,1,0,1,0,1,0,1
0.057790417,1,1,0,1,0,0,1,0
0.057790500,1,1,0,1,0,1,1,0
0.057790667,1,1,0,1,0,0,1,1
0.057790750,1,1,0,1,0,1,1,1
0.057790917,1,1,0,1,0,0,1,1
0.057791000,1,1,0,1,0,1,1,1
0.057791167,1,1,0,1,0,0,0,1
0.057791250,1,1,0,1,0,1,0,1
0.057791417,1,1,0,1,0,0,0,0
0.057803583,1,1,0,1,0,1,0,0
0.057803667,1,1,0,1,0,0,0,0
0.057803833,1,1,0,1,0,1,0,0
0.057803917,1,1,0,1,0,0,0,0
0.057804083,1,1,0,1,0,1,0,0
0.057804250,1,1,0,1,0,0,1,0
0.057804333,1,1,0,1,0,1,1,0
0.057804500,1,1,0,1,0,0,0,0
0.057804583,1,1,0,1,0,1,0,0
0.057804750,1,1,0,1,0,0,0,0
0.057804833,1,1,0,1,0,1,0,0
0.057805000,1,1,0,1,0,0,0,0
0.057805083,1,1,0,1,0,1,0,0
